product_id,ingredient_name,therapeutic_class
57b3e4bf,Methoxsalen,Beta-blocker
f6aa8510,Caffeine,Antifungal
ce93fecd,Tamsulosin,Beta-blocker
af0bef30,Pregabalin,Antiviral
99cbaffc,Phenylephrine,corticosteroid
b3f18e48,Ketorolac,Antiviral
a765e56b,Diclofenac,analgesic
61cc6c63,Oxaliplatin,Anxiolytic
586ce7b9,Levocetirizine,antihistamine
73ec5990,Betamethasone,Beta-blocker
ab2dc157,Deflazacort,Anxiolytic
0bbd17c8,Benzoyl Peroxide,Anxiolytic
234a5400,Levo-carnitine,Antiviral
ee8f132a,Permethrin,Antiviral
777aadc4,Losartan,antihypertensive
0b031057,Clobetasol,Antifungal
1cb3dbd0,Ciprofloxacin,antibiotic
24c17859,Myo-Inositol,Anxiolytic
d63156e5,Atenolol,antihypertensive
8c55210b,Acarbose,Anxiolytic
1662d9b2,Beclometasone,corticosteroid
9b208c3b,Fluconazole,Antiviral
e535dc84,Aspirin,Beta-blocker
f370b24c,Vitamin C,Beta-blocker
624e16db,Allopurinol,Anxiolytic
9ca3b229,Oxaceprol,Anxiolytic
6a53300a,Losartan,antihypertensive
748c4064,Ketoconazole,Antifungal
9a21ff41,Nicorandil,Anxiolytic
3393c7d1,Clomiphene,Anxiolytic
d1a97e1c,Diazepam,Beta-blocker
ac24a511,Ethylmorphine,Anxiolytic
58e3d1de,Tranexamic Acid,Antifungal
1229902d,Carboxymethylcellulose,Antifungal
ba0db353,Glucosamine,Anxiolytic
6ccaf818,Imatinib mesylate,Antifungal
9bd58a8b,Esomeprazole,antacid
2891606c,Glimepiride,antidiabetic
e988db38,Telmisartan,antihypertensive
26914551,Chlorpheniramine Maleate,antihistamine
49c94de3,Ramipril,Anxiolytic
e47e3e62,Glipizide,Beta-blocker
a7639a9e,Metformin,antidiabetic
bdcf05e0,Diclofenac diethylamine,analgesic
de3b3bbc,Bicalutamide,Antiviral
5ca1b161,Norethisterone,Anxiolytic
4b94afb5,Dimethindene,Anxiolytic
507c0c52,Ambroxol,Antifungal
e0e6e7c1,Formoterol,Antifungal
96401997,Clarithromycin,Antifungal
b3845a15,Clobetasol,Beta-blocker
476e0b5c,Amoxycillin,antibiotic
be4328ed,Bicalutamide,Antiviral
aa5a3a10,Clonazepam,Anxiolytic
7e9a65f6,Ketoprofen,Anxiolytic
b968438e,Atorvastatin,Beta-blocker
7db7a3d3,Luliconazole,Antifungal
56313b08,Telmisartan,antihypertensive
d513934a,Levocetirizine,antihistamine
21a5deb2,Fexofenadine,antihistamine
63dc4bdd,Aceclofenac,analgesic
852180ce,Escitalopram Oxalate,antidepressant
35ac5156,Methylergometrine,Anxiolytic
a2453dcc,Tobramycin,Antiviral
fe65748f,Nebivolol,antihypertensive
03b084c4,Deflazacort,Beta-blocker
c186968a,Metronidazole,Antiviral
4a09fd81,Clindamycin,Anxiolytic
66d160d7,Oxytocin,Antifungal
8cdb9fde,Dicyclomine,analgesic
124efbd4,Betamethasone,Beta-blocker
8a8d1251,Tretinoin,Antifungal
761fcb05,Trifluoperazine,Antiviral
f36b69e9,Chlorzoxazone,analgesic
72f3f03b,Bromhexine,bronchodilator
b766954d,Atorvastatin,Anxiolytic
e2615757,Minoxidil,Beta-blocker
649903d7,Hydrogen Peroxide,Antifungal
f5655148,Cycloserine,Antifungal
b745d21b,Pioglitazone,Anxiolytic
a4ad3867,Ceftriaxone,antibiotic
11920e6f,Rosuvastatin,Anxiolytic
cc539bb4,Betamethasone,Antifungal
581db3fa,Megestrol,Antiviral
3f5a5c6c,Paracetamol,analgesic
6f91d79c,Ranitidine,antacid
adeb5f8d,Risedronate,Antifungal
9384bd43,Cefuroxime,Anxiolytic
283708e5,Dicyclomine,analgesic
7d41609c,Aceclofenac,analgesic
a706e0fc,Omeprazole,antacid
897c7623,Diclofenac,analgesic
a5875de2,Apixaban,Anxiolytic
ffbb8720,Ketoconazole,Beta-blocker
3e9e0b0b,Sodium Chloride,Anxiolytic
e0b77850,Lactitol,Beta-blocker
c8e83e22,Alendronic Acid,Beta-blocker
7a028129,Hydrochlorothiazide,diuretic
fb092cd3,Deflazacort,Anxiolytic
b489821f,Metronidazole,Antifungal
84cfd1cc,Ambroxol,bronchodilator
7d9fdbe3,Deflazacort,Antiviral
17308925,Paracetamol,analgesic
f3d1c036,Vitamin A,Antiviral
77bfb5e8,Propranolol,Beta-blocker
f80cee88,Calcium,Beta-blocker
ab0f9bd6,Isoxsuprine,Beta-blocker
38ebf7ae,Amoxycillin,antibiotic
7af635be,Tranexamic Acid,Antifungal
68456ca4,Betahistine,Antiviral
ec0cff73,Dichlorobenzyl Alcohol,Anxiolytic
061f570c,Ibuprofen,Beta-blocker
676886d0,Olmesartan Medoxomil,antihypertensive
677478ff,L-Arginine,Antiviral
943cf604,Minoxidil,Antifungal
2b71960e,Tacrolimus,Anxiolytic
510595d4,Hyaluronic Acid,Anxiolytic
c4f5f1ae,Coal Tar,Anxiolytic
7840ddf2,Sodium Hyaluronate,Antifungal
0a75f533,Sitagliptin,antidiabetic
5f57ae97,Atorvastatin,Antiviral
26bc4c2d,Sodium Fusidate,Beta-blocker
73783247,Cefpodoxime Proxetil,Anxiolytic
6f595a5d,Ondansetron,Beta-blocker
d585b80a,Trypsin Chymotrypsin,Beta-blocker
fc62cfeb,Fluocinolone acetonide,Beta-blocker
58e74a25,Sodium Chloride,Antiviral
38b82299,Fluconazole,Beta-blocker
df2c4dbc,Terbinafine,Antiviral
4fb5283d,L-Ornithine L-Aspartate,Antifungal
6875b460,Povidone Iodine,Anxiolytic
b60eb83b,Promethazine,Antiviral
05b109c0,Triamcinolone Acetonide,Beta-blocker
47e5e06f,Clotrimazole,Antifungal
47092122,Rabeprazole,antacid
a2736872,Insulin Aspart,Anxiolytic
6a237311,Domperidone,antacid
94a6087a,Fluoxetine,Anxiolytic
5195d248,Deflazacort,Antifungal
5e151b84,Meropenem,Antiviral
67622a34,Ciprofloxacin,antibiotic
c7d6b2ec,Caffeine,antihistamine
cde3df74,Pregabalin,Anxiolytic
c66c7e39,Cytarabine,Antiviral
189ea7f9,Adapalene,Antiviral
c6d5b845,Lenvatinib,Antifungal
ba375333,Glutathione,Antiviral
eb36c650,Nimesulide,analgesic
7de648f1,Clonazepam,antidepressant
98f65a99,Cetirizine,antihistamine
12081e71,Ambroxol,antihistamine
1c08eb67,Telmisartan,antihypertensive
52c8d9ae,Fluconazole,Antiviral
4c0c48f7,Ilaprazole,Antifungal
107bf0ca,Amoxycillin,antibiotic
dea51069,Recombinant Human parathyroid hormone,Antiviral
ca878070,Domperidone,antacid
d08269fb,Azithromycin,antibiotic
b72c1703,Amoxycillin,antibiotic
8619952b,Diethylcarbamazine,antihistamine
719ffea0,Flupirtine,Anxiolytic
9ca9e533,Dapagliflozin,Antifungal
bcb21f0c,Ketoconazole,Antiviral
ea4e4a13,Progesterone,Beta-blocker
ba3704b5,Meropenem,Antifungal
e8d2cfcd,Megestrol,Beta-blocker
198fe7fa,Fluticasone Propionate,Antiviral
a644c152,Amoxycillin,antibiotic
9fa255af,Pantoprazole,antacid
802ac905,Etofylline,Antifungal
7bdcd045,Telmisartan,antihypertensive
46943880,Atorvastatin,Beta-blocker
3d6e4eb0,Chlordiazepoxide,Anxiolytic
ccc25339,Flupenthixol,Antifungal
cf5047c7,Metformin,antidiabetic
f18ab77c,Ledipasvir,Anxiolytic
3bf47bc5,Ofloxacin,Beta-blocker
c5613c6a,Terbinafine,Antiviral
14d36b0e,Cyproheptadine,Antiviral
dfc35afd,Lamotrigine,Beta-blocker
cab5cb6d,Ramipril,Beta-blocker
164ddb04,Amoxycillin,antibiotic
403339b0,Ivermectin,Beta-blocker
33369591,Clindamycin,Beta-blocker
749c8470,Losartan,antihypertensive
2d7573b9,Diclofenac,analgesic
c5911231,Halobetasol,Beta-blocker
39ea45a3,Ranolazine,Antiviral
50fad6b8,Colistin Sulphate,Antifungal
c4504976,Fluoxetine,Antiviral
fb5eadf8,Oxetacaine,Antifungal
052a7821,Thalidomide,Antifungal
d4dd4eb0,Chlorpromazine,Beta-blocker
91150268,Paracetamol,analgesic
462c367a,Ketoconazole,Antiviral
d15f516c,Paracetamol,analgesic
c715ef69,Methylcobalamin,Antiviral
6d10f284,Clonazepam,antidepressant
b18872ca,Estradiol,Beta-blocker
70fb04be,Azithromycin,antibiotic
7f18723d,Hydrocortisone,Antifungal
382f4ad0,Fosfomycin,Antiviral
609a5912,Faropenem,Antiviral
e8714064,Haloperidol,Antifungal
fe68b0c9,Clindamycin,Beta-blocker
56158f88,Ambroxol,bronchodilator
93f360e3,Lactitol,Antiviral
385631b0,Diclofenac,analgesic
80be0e24,Mirtazapine,Beta-blocker
7000d676,Thyroxine,Anxiolytic
ac4c737d,Atazanavir,Beta-blocker
1823ebde,Pantoprazole,antacid
c467d98e,Amylmetacresol,Beta-blocker
e5a935ea,Domperidone,antacid
f57615ed,Progesterone,Beta-blocker
475b1df3,Loratadine,Antiviral
10319332,Amoxycillin,antibiotic
a61f3968,Telmisartan,antihypertensive
ef062a90,Pantoprazole,antacid
7753ef20,Levofloxacin,Beta-blocker
219c5d14,Domperidone,antacid
fd78035c,Faropenem,Beta-blocker
b209f58b,Metronidazole,Anxiolytic
30c406da,Ranitidine,antacid
beff9f1a,Itraconazole,Antiviral
33dfc3d6,Levamisole,Anxiolytic
56648b44,Celecoxib,Beta-blocker
0964436f,Pregabalin,Antiviral
320ea879,Amoxycillin,antibiotic
ed7ab27c,Bivalirudin,Antiviral
fbebcdee,Dapoxetine,Beta-blocker
59e9d86b,Megestrol,Antifungal
f30e1df5,Drotaverine,Antiviral
ff353a28,Betamethasone,Anxiolytic
6562c258,Diclofenac diethylamine,analgesic
de55e9d1,Cytarabine,Antiviral
2f8e2320,Cefalexin,Beta-blocker
e438c7e3,Amoxycillin,antibiotic
045814d0,Chlorhexidine Gluconate,Antifungal
f2d4c208,Calcium,Anxiolytic
b2c84b2a,Clarithromycin,Antiviral
0bb83798,Ginkgo Biloba,Antifungal
ff9adbb4,Melphalan,Antiviral
f65bf720,Chloramphenicol,Anxiolytic
48a97c9d,Diacerein,Anxiolytic
61945295,Chlorzoxazone,analgesic
2f199b6e,Levosulpiride,antacid
40aef504,Cefuroxime,Anxiolytic
0977c917,Itraconazole,Antifungal
2068cbb6,Rabeprazole,antacid
0b8a31cc,Ampicillin,Antiviral
b81f5dfa,Paroxetine,Antifungal
2ab6933b,Clindamycin,Antiviral
a202a673,Clidinium,Anxiolytic
4f3b60bb,Arteether,Antiviral
48699a24,Sodium Valproate,Antiviral
e1126bed,Deflazacort,Antifungal
4eb11b20,Clozapine,Beta-blocker
a60b546c,Mebeverine,Beta-blocker
271af3ad,Magaldrate,Antiviral
3a21928b,Thiocolchicoside,analgesic
191f5114,Paracetamol,analgesic
ed2a8925,Nimesulide,analgesic
ea1aa8e1,Prochlorperazine,Antiviral
9a9307d4,Cefixime,antibiotic
9722ba58,Fusidic Acid,Antiviral
eb0a09c3,Cefuroxime,Antifungal
07862efc,Albumin,Anxiolytic
06c0066c,Ketoconazole,Beta-blocker
36f0ccaa,Amoxycillin,antibiotic
f4bd006a,Fusidic Acid,Antifungal
2cd4e669,Loratadine,Beta-blocker
9521050d,Trypsin,Anxiolytic
3ccc82dd,Acetylcysteine,Antiviral
cafd0446,Itraconazole,Beta-blocker
3aea906f,Domperidone,antacid
d87f5b8e,Ketorolac,Anxiolytic
376ef220,Montelukast,antihistamine
384700b4,Drotaverine,analgesic
4f9e3577,Atorvastatin,Beta-blocker
f0c1ca1d,Carbimazole,Antifungal
e763f282,Ondansetron,Antiviral
5d92ae18,Glucosamine,Beta-blocker
55f10067,Flupenthixol,Beta-blocker
608f761b,Betamethasone,Antifungal
049bb96f,Choline Salicylate,Beta-blocker
09fa289d,Dexamethasone,corticosteroid
62f5a138,Amoxycillin,antibiotic
c65c9125,Tamsulosin,Beta-blocker
14fd19a0,Levocetirizine,antihistamine
1f545a6d,Voriconazole,Antifungal
a4d3daa3,Cetirizine,antihistamine
0fbda6e6,Hydrocortisone,Anxiolytic
c441693d,Sotalol,Anxiolytic
9f462081,Vitamin D3,Anxiolytic
ec47b1d3,Amlodipine,antihypertensive
1cd691e1,Mupirocin,Beta-blocker
99c9151d,Aceclofenac,analgesic
5be3fe8c,Aceclofenac,analgesic
e18bf919,Povidone Iodine,Beta-blocker
3dcc553b,Lactobacillus Sporogenes,Antiviral
5b32f393,Plerixafor,Beta-blocker
47e7ab89,Adapalene,Anxiolytic
81b0b7c2,Fentanyl,Antiviral
9adcb821,Clindamycin,Anxiolytic
a8fd96c0,Diclofenac,analgesic
0e503ac3,Dexamethasone,corticosteroid
5745ebbd,Urofollitropin,Anxiolytic
06a04b3a,Octreotide acetate,Antiviral
b73760da,Ketoconazole,Beta-blocker
6b91a45d,Levocetirizine,antihistamine
bf135e62,Phenytoin,Anxiolytic
fda672ba,Povidone Iodine,Beta-blocker
f33654cd,Cetirizine,antihistamine
233d0cdd,Benzydamine,Antifungal
3a77a6e1,Levocetirizine,antihistamine
c0ca0c0c,Amoxycillin,antibiotic
d2873e4c,Domperidone,antacid
ff9003bb,Cefixime,antibiotic
9772e4d4,Tretinoin,Beta-blocker
a6d4b8eb,Mometasone,Anxiolytic
9c9dd86c,Chlorhexidine Gluconate,Beta-blocker
0588912d,Citalopram,Antiviral
c5e2ebc9,Cetrimide,Beta-blocker
055fbcd9,Levo-carnitine,Antiviral
a4e20af0,Ofloxacin,Antifungal
ea84709a,Ciprofloxacin,antibiotic
7c78e7b3,Ketoconazole,Beta-blocker
d7e2cc4d,Betamethasone,Antifungal
e2ec5aab,Bromhexine,Antifungal
20972251,Clonazepam,Beta-blocker
f98efead,Cefixime,antibiotic
2b57b84b,Paracetamol,analgesic
6c9a12cd,Dapagliflozin,Antiviral
01327b45,Gabapentin,Beta-blocker
cbaa43d1,Climbazole,Antifungal
5e6528b7,Hydrocortisone,Antiviral
6d1e949e,Atorvastatin,Beta-blocker
8099e57d,Aceclofenac,analgesic
5322d336,Miconazole,Antifungal
75ac7a42,Sodium Picosulfate,Anxiolytic
c67cdca7,Glimepiride,antidiabetic
a6e43300,Cyproheptadine,Beta-blocker
cf58ef01,Cyproheptadine,Anxiolytic
824cd300,Betamethasone,Antiviral
3677a482,Mometasone,Beta-blocker
a2b7d3a6,Clonazepam,Anxiolytic
52910516,Amoxycillin,antibiotic
d513fbb3,Losartan,antihypertensive
d3dbc16a,Metformin,antidiabetic
2b8b845f,Hydroxyurea,Antifungal
b92659b7,Racecadotril,Anxiolytic
b1edef6d,Clozapine,Antiviral
f24cab4c,Glucosamine,Beta-blocker
c4b1d2ab,Metronidazole,Antiviral
fba02cb3,Amlodipine,antihypertensive
737e1ed6,Cefuroxime,Anxiolytic
bb8f170e,Itraconazole,Antifungal
3d894e21,Clotrimazole,Beta-blocker
44a45376,Clobetasol,Anxiolytic
f64997bc,Tamsulosin,Antifungal
f2e20e5e,Fenofibrate,Beta-blocker
4df421dc,Choline Salicylate,Antifungal
418a24e0,Montelukast,Antifungal
f3918efd,Domperidone,antacid
1d255cdc,Levofloxacin,Anxiolytic
cba5574d,Midazolam,Anxiolytic
7756d1f4,Clonazepam,antidepressant
004d8f91,Cefuroxime,Antiviral
072f9f4f,Rifampicin,Antifungal
c8c4915f,Luliconazole,Antifungal
04357b2b,Glimepiride,antidiabetic
407b5ab3,Glimepiride,antidiabetic
d8b43200,Nicorandil,Antifungal
1836e701,Propranolol,Antiviral
88d40d84,Fusidic Acid,Antiviral
75ac9684,Brivaracetam,Antiviral
b79220f6,Amoxycillin,antibiotic
7a13f797,Betamethasone,Antifungal
516e642a,Clonazepam,Antiviral
0017d5e4,Calcium,Antiviral
618879f5,Pantoprazole,antacid
2c85807f,Fexofenadine,antihistamine
743a8b1f,Ketoconazole,Antiviral
57fb68c9,Dicyclomine,Beta-blocker
c7c34c08,Cefepime,Antifungal
ccc8b5d4,Doxycycline,Antifungal
2b959e7f,Flavoxate,Antiviral
b14bce67,Ketoconazole,Antiviral
072b1c76,Flunarizine,Beta-blocker
55efc3bd,Doxylamine,Anxiolytic
8b4d367a,Hydroxypropylmethylcellulose,Antiviral
2300136c,Permethrin,Anxiolytic
bb591e3c,Balofloxacin,Beta-blocker
8acedcda,Ketoconazole,Antiviral
5da5e45b,Ofloxacin,Antifungal
5102a014,Lomefloxacin,Beta-blocker
c0534f19,Pimozide,Antiviral
81eb97c5,Cefixime,antibiotic
8b3bb663,Diethylcarbamazine,Antiviral
73145c87,Etoricoxib,Antiviral
7ca4e659,Chlorhexidine Gluconate,Antiviral
ca24743d,Tamsulosin,Anxiolytic
67242719,Xylometazoline,Antifungal
ca608905,Ketoconazole,Antifungal
67bfbb47,Metformin,antidiabetic
40b1d72f,Amoxapine,Anxiolytic
5dc16ad9,Taurine,Beta-blocker
8ef36b8b,Ursodeoxycholic Acid,Beta-blocker
7be87ca9,Cefalexin,Antiviral
f0111bd2,Mefloquine,Antifungal
f9b7503b,Terbinafine,Antifungal
272b63cf,Fexofenadine,antihistamine
75f3fef4,Capecitabine,Beta-blocker
a2342a21,Atomoxetine,Antiviral
e286b615,Hydroquinone,Antifungal
837cf58e,Ornidazole,Beta-blocker
41e0d092,Lindane,Anxiolytic
19c1d9d3,Cetirizine,antihistamine
d921c2df,Clotrimazole,Antifungal
c810fdf7,Enclomiphene,Beta-blocker
7077056d,Mometasone,Antifungal
317d812f,Potassium Nitrate,Anxiolytic
ed69c461,Clopidogrel,Beta-blocker
ef690bbd,Pantoprazole,antacid
9787bc95,Paracetamol/Acetaminophen,analgesic
c7594973,Permethrin,Anxiolytic
b5993c2a,Oseltamivir Phosphate,Antifungal
ebf43882,Amlodipine,antihypertensive
957b18ca,Hydrocortisone,Antifungal
1696b5fc,Cefuroxime,Antifungal
f64ef88e,Danazol,Beta-blocker
7c4c45e0,Placenta Extracts,Antiviral
9386ff70,Desloratadine,Anxiolytic
1df13324,Fexofenadine,antihistamine
374e199b,Levocetirizine,antihistamine
7791094c,Ofloxacin,Anxiolytic
d11f9fc6,Clindamycin,Antifungal
19a082cf,Piracetam,Beta-blocker
fb782de4,Desvenlafaxine,Beta-blocker
606c26d2,Tolterodine,Antifungal
4f32a831,Mometasone,Antifungal
074a6091,Aceclofenac,analgesic
5080f487,Isotretinoin,Antifungal
64c45467,Cefixime,antibiotic
1cfeac51,Levosulpiride,antacid
af33f9b2,Azithromycin,antibiotic
f70231ee,Prochlorperazine,Beta-blocker
2b11e898,Formoterol,Beta-blocker
b810dc32,Butenafine,Antiviral
f01a37d1,Nimesulide,analgesic
62b96718,Topiramate,Anxiolytic
fbb92238,Nitrazepam,Beta-blocker
b052dc1a,Ondansetron,Beta-blocker
5c7485dd,Imatinib mesylate,Antiviral
7d5962fb,Amiloride,Beta-blocker
57f47235,Levosulpiride,antacid
0c7d2f5b,Doxofylline,Antiviral
21cc6371,Imipenem,Beta-blocker
b2a29632,Deflazacort,Beta-blocker
81867770,Rabeprazole,antacid
b14d534c,Vitamin D3,Antiviral
210f400d,Voglibose,Anxiolytic
b26273fe,Tetracycline,Anxiolytic
a5c4620d,Orlistat,Beta-blocker
42363fde,Potassium Nitrate,Beta-blocker
3585ec4d,Lercanidipine,Beta-blocker
0eefedbd,Olmesartan Medoxomil,Anxiolytic
5889e070,Dexamethasone,corticosteroid
d4d8b214,Clioquinol,Anxiolytic
6d151800,Mirtazapine,Antiviral
5d1c77c9,Clobetasol,Antiviral
079c373a,Clarithromycin,Antifungal
e7fef59b,Balofloxacin,Anxiolytic
b41cbfc8,Lisinopril,Beta-blocker
63c498a7,Glucosamine,Antiviral
6e6e9ad7,Camylofin,analgesic
b6105c60,Metoprolol Tartrate,Beta-blocker
0ae3b79e,Olmesartan Medoxomil,antihypertensive
fdbeca50,Saccharomyces boulardii,Antiviral
f51491a0,Alprazolam,Beta-blocker
ce2a8497,Atropine,Anxiolytic
8db1ea05,Paracetamol/Acetaminophen,analgesic
fa5caf54,Pregabalin,Antifungal
9601abac,Oxetacaine,Antiviral
aa456aae,Metformin,antidiabetic
77bffca8,Sodium Chloride,Beta-blocker
940d836c,Levofloxacin,Anxiolytic
ae05494c,Montelukast,antihistamine
358718e3,Metformin,antidiabetic
8d59ccb6,Benzocaine,Antiviral
f9face49,Meropenem,Beta-blocker
5586560f,Cefixime,antibiotic
1c91c322,Dimenhydrinate,Antiviral
d0c1413d,Hyaluronic Acid,Anxiolytic
355bc749,Ciprofloxacin,antibiotic
c8efbe95,Nadifloxacin,Beta-blocker
4c16f408,Etodolac,Anxiolytic
eea0c2f1,Gabapentin,Antifungal
a3c78d90,Cilostazol,Antiviral
a72f3ed3,Cefepime,Antifungal
1b7af265,Amoxycillin,antibiotic
707ff582,Diacerein,Antiviral
54916868,Tretinoin,Anxiolytic
327d1204,Paracetamol,analgesic
f0052b43,Sodium Hyaluronate,Anxiolytic
db1f3490,Methylprednisolone,corticosteroid
763b3ec3,Fluconazole,Anxiolytic
c08a9188,Codeine,Anxiolytic
9f7cd42e,Valproic Acid,Anxiolytic
33879621,Chlorpheniramine Maleate,antihistamine
e56e5c1a,Sevoflurane,Antiviral
4e790d04,Naproxen,Antifungal
fe23a672,Ceftriaxone,antibiotic
08473ba9,Clonazepam,Anxiolytic
9be0b07b,Secnidazole,Antiviral
46a72ffb,Aceclofenac,analgesic
7e661dc8,Permethrin,Antifungal
73f6dafc,Diclofenac,analgesic
a7497678,Ginkgo Biloba,Antiviral
8ec942df,Caffeine,antihistamine
5a3910a6,Domperidone,antacid
145217af,Paracetamol,analgesic
b996505b,Phenytoin,Antiviral
29cd5f9b,Etoricoxib,Beta-blocker
b0b38866,Guaifenesin,Antifungal
a313632f,Doxylamine,Beta-blocker
e4b4937d,Acyclovir,Antiviral
021bfed6,Halobetasol,Antiviral
0aa0100f,Amoxycillin,antibiotic
1da53069,Indomethacin,Beta-blocker
4814d6e4,Cefuroxime,Beta-blocker
f402c111,Lenalidomide,Antifungal
d78d6cc2,Methylprednisolone,corticosteroid
7b8142af,Chlorthalidone,Anxiolytic
0a0f2b9e,Cetirizine,antihistamine
1f1aa73c,Albendazole,Beta-blocker
3e583510,Luliconazole,Beta-blocker
83e8b258,Mefenamic Acid,Antifungal
2c4fe1e9,Midodrine,Antiviral
7ee38dd6,Deflazacort,Antifungal
61894844,Methylcobalamin,Anxiolytic
24ab9672,Methylprednisolone,corticosteroid
e3b8febf,Cefixime,antibiotic
dfc51186,Lidocaine,Antiviral
aed22855,Ciprofloxacin,antibiotic
efb52a6e,Levosalbutamol,bronchodilator
a2cd1533,Adapalene,Beta-blocker
147c7622,Aceclofenac,analgesic
1d29b6d3,Cefpodoxime Proxetil,Antiviral
deb4f92e,Sisomicin,Anxiolytic
79716a93,Calcium Carbonate,Anxiolytic
92fa1fd9,Caffeine,antihistamine
f11a4fc5,Nimesulide,analgesic
1e1bdc89,Paradichlorobenzene,Beta-blocker
bd524bc4,Amoxycillin,antibiotic
9b3d0db9,Atorvastatin,Anxiolytic
9b02a4cf,Tamsulosin,Beta-blocker
ca050504,Calcipotriol,Anxiolytic
128a4d22,Tolperisone,Anxiolytic
30753d1c,Vitamin B,Beta-blocker
0ab78545,Omeprazole,antacid
815c9a31,Clobetasol,Anxiolytic
c64e8cc1,Chlorpheniramine Maleate,antihistamine
c85d93b0,Indomethacin,Anxiolytic
6abdccc8,Levocetirizine,antihistamine
37837b14,Baclofen,Anxiolytic
b368c1e5,Caffeine,Antiviral
dfd027d9,Trioxasalen,Antiviral
3f72eb0c,Chlorhexidine Gluconate,Antifungal
a4571d4c,Salbutamol,bronchodilator
65474731,Methylergometrine,Antiviral
be702de3,Dexchlorpheniramine,antihistamine
e598d7f2,Amoxycillin,antibiotic
cba76511,Ketoconazole,corticosteroid
ae8fa2b6,Rifaximin,Anxiolytic
53316baa,Ofloxacin,Antifungal
ce87b0e5,Dabigatran Etexilate,Antiviral
15ab0fd4,Urofollitropin,Antifungal
7a1fd6a1,Isoxsuprine,Antiviral
f31aa725,Finasteride,Antiviral
c8984711,Sodium Picosulfate,Anxiolytic
c9bc0aff,Terbinafine,Beta-blocker
39ce3152,Cetrimide,Anxiolytic
6eab1fc7,Ceftriaxone,antibiotic
14ef1eec,Levosulpiride,antacid
f1663ce9,Dicyclomine,analgesic
dd0bd410,Methylcobalamin,Anxiolytic
13208572,Cinnarizine,Antifungal
ba81030d,Gabapentin,Antiviral
7a014c3e,Glibenclamide,Anxiolytic
c9326e22,Progesterone,Anxiolytic
ee4b46a5,Povidone Iodine,Antiviral
af1cf393,Linezolid,Anxiolytic
904f98da,Quetiapine,Antiviral
237225fb,Ozenoxacin,Antifungal
5dd76d58,Paracetamol,analgesic
31e10abc,Levocetirizine,antihistamine
77752222,Mupirocin,Antiviral
e4c2ed08,Brimonidine,Antiviral
dfb6ea8f,Chlorthalidone,Anxiolytic
6556f339,Cetirizine,antihistamine
43c9eab2,Lornoxicam,Beta-blocker
16ad1545,Potassium Nitrate,Antifungal
50492ed5,Hydroxyprogesterone,Antiviral
f269a1ed,Chloramphenicol,corticosteroid
6d346773,Hydrochlorothiazide,diuretic
ae5a1989,Betahistine,Anxiolytic
51d0d0b2,Domperidone,antacid
544fa32d,Minoxidil,Antifungal
9dc5b896,Rosuvastatin,Antiviral
9ca3a295,Aluminium Hydroxide,Antifungal
2e0a0cf7,Pantoprazole,antacid
95c372ff,Adapalene,Anxiolytic
3d0b34fa,Bromelain,Antiviral
3455f606,Doxofylline,Antiviral
8889b58a,Domperidone,antacid
71a5f6bf,Arteether,Beta-blocker
cc22c2cc,Iso Amyl 2-Cynoacrylate,Antifungal
147ef27e,Minocycline,Antifungal
610b9e48,Triprolidine,Antifungal
b5c25de0,Caffeine,antihistamine
43f84e2d,Domperidone,antacid
756b5a58,Clindamycin,Anxiolytic
2adb29f4,Ropinirole,Beta-blocker
9594015c,Domperidone,antacid
d0d7aa73,Ketoconazole,Beta-blocker
f9ff85ee,Methylprednisolone,corticosteroid
24379532,Tramadol,Beta-blocker
adec1658,Ferrous Ascorbate,Anxiolytic
778899e2,Cisapride,Beta-blocker
c7ca6b96,Ketoconazole,Antiviral
5a937927,Gabapentin,Antifungal
b4ebdefe,Melatonin,Anxiolytic
98657209,Griseofulvin,Beta-blocker
3f9c1ff3,Clopidogrel,Antifungal
85958cd3,Chloramphenicol,Antifungal
0bb4cddb,Lactitol,Antifungal
ed16fbbe,Doxycycline,Beta-blocker
eaeb4d30,Diclofenac diethylamine,analgesic
c269f82a,Levocetirizine,antihistamine
80bdcce3,Lidocaine,Beta-blocker
e489af63,Colistimethate Sodium,Beta-blocker
1970e196,Donepezil,Anxiolytic
bb3ec348,Mephenesin,analgesic
41f87f92,Sterile Water,Anxiolytic
e37e9e58,Gatifloxacin,Antifungal
28d73063,Progesterone,Antifungal
ccc5e01b,Loratadine,Antiviral
c563e297,Levocetirizine,antihistamine
08d52f95,Calcium,Antiviral
f6fdff4b,Lacosamide,Antifungal
626a594a,Paracetamol,analgesic
ebffa31c,Amoxycillin,antibiotic
d4df50a8,Loteprednol etabonate,Antiviral
fcc379be,Oxetacaine,Antifungal
28b6880c,Ofloxacin,Anxiolytic
aa33ffc0,Sucralfate,Antifungal
7f3f3206,Euphorbia Prostrata Extract,Antiviral
b3ac7c61,Phenylephrine,Anxiolytic
092bccd1,Ketoprofen,Antifungal
9e563934,Lorazepam,Beta-blocker
f8ec86ea,Midodrine,Antiviral
1bb85a80,Ampicillin,Beta-blocker
ca7cb9e7,Domperidone,antacid
9d9cf03e,Lamivudine,Antiviral
1415bcf4,Etofylline,Antifungal
8b690e7f,Nimesulide,analgesic
cc4bec54,Fluticasone Propionate,Beta-blocker
