id,name
3218,Owshadh Pharmaceuticals
3219,Purewin Labs Pvt Ltd
3220,Healthtree Pharma (India) Private Limited
3221,Bioasia Lifesciences Private Limited
3222,Maxx Farmacia (India) Lip
3223,Calen Biotech
3224,Suvi Pharma Pvt Ltd
3225,Angeas Healthcare Ltd
3226,Stalwart Remedies Pvt Ltd
3227,South India Research Institute Pvt Ltd
3228,Mecado Healthcare Pvt Ltd
3229,Zylone Healthcare
3230,Dr Alexander Lab Pvt Ltd
3231,Rainbow Laboratories (india) Pvt Ltd
3232,Blinknet Health Care Private Limited
3233,Ethix Industries Inc
3234,Greenlab Healthcare Pvt Ltd
3235,Adcco Limited
3236,Bilasp pharma
3237,DD Pharmaceuticals Pvt. Ltd.
3238,Relax Pharma
3239,Whitesky Pharma India Pvt Ltd
3240,Impileo Lifescience
3241,Mediwin Laboratories
3242,Him Pharmaceuticals Private Limited
3243,Enferma Remedies Pvt Ltd
3244,Neuborn Life Science
3245,Bio-Swiss Pharma
3246,Fibovil Pharmaceuticals Pvt Ltd
3247,Royal Pharma
3248,Renova Life sciences Pvt Ltd
3249,Century Life Science
3250,Blue Planet Laboratories Pvt. Ltd
3251,Enrich Life Sciences Pvt Ltd
3252,Barlis Lifesciences Pvt Ltd
3253,Anevay Pharmaceuticals Pvt. Ltd.
3254,Zoic Lifesciences
3255,Ani Healthcare Pvt Ltd
3256,Arovea Lifesciences Pvt Ltd
3257,Cadex Laboratories
3258,Cutis Biologicals
3259,Exelife Biotech Pvt Ltd
3260,Zegchem
3261,Arvind Laboratories Pvt Ltd
3262,Adept Biocare
3263,Linnet Life Sciences
3264,Monsut Chem Industries
3265,Sbeed Pharmaceuticals
3266,Alexis Lifesciences LLP
3267,Vega Pharma
3268,Rindz Pharma
3269,Anant Pharmaceuticals Pvt Ltd
3270,Vkan healthcare
3271,Janjaes Pharmaceutical Private Limited
3272,Rain Remedies
3273,Helisinki Pharmaceuticals Pvt Ltd
3274,Abiz Pharma
3275,SPA Biological Labs
3276,Radius Drug Pvt Ltd
3277,Vavisto Biotech
3278,Human Bio Organics Pvt Ltd
3279,Make Life Pharmaceutical
3280,Napsko Healthcare Private Limited
3281,Jodiac Pharmaceuticals
